E.3.2.1	003	유사도 : 67.5% 국가표준 : KSCIEC60531-가정용 및 이와 유사한 축열식 난방기의 성능 측정 방법 유사도 : 66.6% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 65.1% 국가표준 : KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 63.3% 국가표준 : KSC9306-에어컨디셔너 유사도 : 63.3% 국가표준 : KSB8019-기름 온풍 난방기 유사도 : 62.8% 국가표준 : KSCIEC60730-2-9-자동제어장치 ― 제2-9부: 온도감지 제어장치의 개별 요구사항 유사도 : 61.4% 국가표준 : KSC9317-전기 제습기 유사도 : 61.0% 국가표준 : KSCIEC60691-온도 퓨즈 ─ 요구사항 및 적용지침 유사도 : 61.0%
E.3.2.1	004	KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 63.3% 국가표준 : KSC9306-에어컨디셔너 유사도 : 63.3% 국가표준 : KSB8019-기름 온풍 난방기 유사도 : 62.8% 국가표준 : KSCIEC60730-2-9-자동제어장치 ― 제2-9부: 온도감지 제어장치의 개별 요구사항 유사도 : 61.4% 국가표준 : KSC9317-전기 제습기 유사도 : 61.0% 국가표준 : KSCIEC60691-온도 퓨즈 ─ 요구사항 및 적용지침 유사도 : 61.0% ( t j )＝ P h (-7.0) +
E.3.2.1	005	표준 : KSCIEC60364-7-753-저 전압 전기설비 — 제7–753부: 특수설비 또는 특수장소에 관한 요구사항 — 바닥과 천장의 난방시스템 유사도 : 53.0% 국가표준 : KSCIEC60730-2-15-가정용 및 이와 유사한 자동 제어 장치 — 제2-15부: 보일러용 플로트식, 전극식 수위 제어 장치의 개별 요구 사항 유사도 : 53.0% 국가표준 : KSC9306-에어컨디셔너 유사도 : 52.3% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 51.7% 국가표준 : KSCIEC60335-2-105-가정용 및 이와 유사한 전기기의 안전성 ― 제2-105부：다기능 샤워 캐비닛에 관한 개별 요구사항 유사도 : 51.7% 국가표준 : KSCIEC60335-2-83-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-83부: 지붕 배수장치에 관한 개별 요구사항 유사도 : 51.3% 국가표준 : KSCIEC60704-2-7-가정용 및 이와 유사한 전기기기의 소음 측정방법 ― 제2-7부 : 선풍기의 개별 요구사항 유사도 : 51.1% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 51.0%
E.3.2.1	006	유사도 : 66.6% 국가표준 : KSCIEC60675-가정용 전기 직접 가열식 실내용 난방기 — 성능 측정 방법 유사도 : 66.2% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 65.6% 국가표준 : KSC9805-가정용 축열식 전기보일러 및 저탕식 전기 온수기 유사도 : 65.0% 국가표준 : KSC9306-에어컨디셔너 유사도 : 64.8% 국가표준 : KSB8132-2-온수를 공급하는 가정용 가스연소기기 ─ 가스소비량 70 kW 이하 및 온수저장용량 300 L 이하의 기기 ─ 2부: 에너지소비량 평가방법 유사도 : 63.9% 국가표준 : KSB8141-주택난방시스템의 난방 효율 측정 방법-가정용 가스보일러 유사도 : 63.1% 국가표준 : KSCIEC60496-가정용 및 이와 유사한 전기 보온판의 성능 측정 방법 유사도 : 63.0% 국가표준 : KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 62.7%
E.3.2.2	001	유사도 : 52.9% 국가표준 : KSCIEC60335-2-83-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-83부: 지붕 배수장치에 관한 개별 요구사항 유사도 : 52.6% 국가표준 : KSCIEC60335-2-74-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-74부: 이동형 수중히터의 개별 요구사항 유사도 : 52.6% 국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 52.6% 국가표준 : KSCIEC60335-2-45-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-45부: 휴대형 가열기기 및 이와 유사한 전기기기의 개별 요구사항 유사도 : 52.5% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 52.2% 1) 최소 운전 능력으로 단속 운전하는 영역인 경우 [ BL h ( t j ) ≦
E.3.2.2	002	유사도 : 54.7% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 52.9% 국가표준 : KSCIEC60335-2-83-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-83부: 지붕 배수장치에 관한 개별 요구사항 유사도 : 52.8% 국가표준 : KSCIEC60335-2-81-가정용 및 이와 유사한 전기기기의 안전성 — 제2-81부: 발 보온기 및 발 보온 매트의 개별 요구사항 유사도 : 52.4% 국가표준 : KSM3357-냉ㆍ온수 설비용 플라스틱 배관 시스템 — 가교화 폴리에틸렌(PE-X) 관 유사도 : 52.2% 국가표준 : KSFISO2103-주거용 및 공공 건축물의 사용과 점유로 인한 하중 유사도 : 52.0% 국가표준 : KSCIEC60364-7-753-저 전압 전기설비 — 제7–753부: 특수설비 또는 특수장소에 관한 요구사항 — 바닥과 천장의 난방시스템 유사도 : 52.0% 국가표준 : KSM3414-냉ㆍ온수 설비용 플라스틱 배관 시스템 — 염소화 폴리염화비닐(PVC-C) 관 유사도 : 51.8% 국가표준 : KSCIEC60531-가정용 및 이와 유사한 축열식 난방기의 성능 측정 방법 유사도 : 50.8%
E.3.2.2	003	유사도 : 67.2% 국가표준 : KSCIEC60531-가정용 및 이와 유사한 축열식 난방기의 성능 측정 방법 유사도 : 66.3% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 65.3% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 64.5% 국가표준 : KSCIEC60691-온도 퓨즈 ─ 요구사항 및 적용지침 유사도 : 64.4% 국가표준 : KSC9306-에어컨디셔너 유사도 : 63.0% 국가표준 : KSCIEC60364-7-753-저 전압 전기설비 — 제7–753부: 특수설비 또는 특수장소에 관한 요구사항 — 바닥과 천장의 난방시스템 유사도 : 62.5% 국가표준 : KSB8019-기름 온풍 난방기 유사도 : 62.0% 국가표준 : KSB6410-가정용 공기열원 열펌프 보일러 유사도 : 61.9%
E.3.2.2	004	유사도 : 48.3% 국가표준 : KSCIEC60335-2-71-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-71부: 동물 부화 및 사육용 전열기기의 개별 요구사항 유사도 : 48.2% 국가표준 : KSCIEC60335-2-105-가정용 및 이와 유사한 전기기의 안전성 ― 제2-105부：다기능 샤워 캐비닛에 관한 개별 요구사항 유사도 : 48.0% 국가표준 : KSIISO1999-음향 — 소음성 난청의 추정 유사도 : 47.9% 국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 47.8% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 47.6% 국가표준 : KSCIEC61340-5-1-정전기학 — 제5-1부: 정전기 현상으로부터 전자 장치 보호 — 일반 요구사항 유사도 : 47.6% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 47.5% 2) 정격 운전 능력으로 단속 운전하는 경우 [
E.3.2.2	005	국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 47.8% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 47.6% 국가표준 : KSCIEC61340-5-1-정전기학 — 제5-1부: 정전기 현상으로부터 전자 장치 보호 — 일반 요구사항 유사도 : 47.6% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 47.5% 2) 정격 운전 능력으로 단속 운전하는 경우 [ ( t j ) ＜ BL h ( t j ) ＜
E.3.2.2	006	국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 47.5% 2) 정격 운전 능력으로 단속 운전하는 경우 [ ( t j ) ＜ BL h ( t j ) ＜ ( t j )] 에어컨을 온도 t j 에서 정격 운전으로 난방 운전하였을 때의 난방 능력은 난방 표준 정격 운전 능력과 난방 저온 정격 운전 능력을 보간하여 산출하며, 건물 부하와의 관계는 그림 E.5에 따른다.
E.3.2.2	007	유사도 : 67.0% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 66.8% 국가표준 : KSC9306-에어컨디셔너 유사도 : 66.5% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 66.5% 국가표준 : KSB8019-기름 온풍 난방기 유사도 : 63.9% 국가표준 : KSCIEC60730-2-9-자동제어장치 ― 제2-9부: 온도감지 제어장치의 개별 요구사항 유사도 : 63.1% 국가표준 : KSCIEC60691-온도 퓨즈 ─ 요구사항 및 적용지침 유사도 : 63.1% 국가표준 : KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 62.9% 국가표준 : KSCIEC60730-2-15-가정용 및 이와 유사한 자동 제어 장치 — 제2-15부: 보일러용 플로트식, 전극식 수위 제어 장치의 개별 요구 사항 유사도 : 62.8%
E.3.2.2	008	유사도 : 50.3% 국가표준 : KSCIEC60335-2-105-가정용 및 이와 유사한 전기기의 안전성 ― 제2-105부：다기능 샤워 캐비닛에 관한 개별 요구사항 유사도 : 50.1% 국가표준 : KSCIEC60335-2-6-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-6부: 거치형 조리레인지, 호브, 오븐 및 이와 유사한 기기의 개별 요구사항 유사도 : 49.3% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 49.1% 국가표준 : KSCIEC60335-2-81-가정용 및 이와 유사한 전기기기의 안전성 — 제2-81부: 발 보온기 및 발 보온 매트의 개별 요구사항 유사도 : 48.9% 국가표준 : KSCIEC60335-2-83-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-83부: 지붕 배수장치에 관한 개별 요구사항 유사도 : 48.7% 1) 최소 운전 능력으로 단속 운전하는 영역인 경우 [ BL h ( t j ) ≦
E.3.2.2	009	유사도 : 49.1% 국가표준 : KSCIEC60335-2-81-가정용 및 이와 유사한 전기기기의 안전성 — 제2-81부: 발 보온기 및 발 보온 매트의 개별 요구사항 유사도 : 48.9% 국가표준 : KSCIEC60335-2-83-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-83부: 지붕 배수장치에 관한 개별 요구사항 유사도 : 48.7% 1) 최소 운전 능력으로 단속 운전하는 영역인 경우 [ BL h ( t j ) ≦ ( t j )] 에어컨을 착상 영역인 온도 t j 에서 최소 운전으로 난방 운전하였을 때의 난방 능력은 난방 제상 최소 운전 능력과 난방 저온 최소 운전 능력을 보간하여 산출하며, 건물 부하와의 관계는 그림 E.5를 따를 수 있다.
E.3.2.2	010	유사도 : 66.1% 국가표준 : KSC9805-가정용 축열식 전기보일러 및 저탕식 전기 온수기 유사도 : 65.6% 국가표준 : KSCIEC60335-2-40-가정용 및 이와 유사한 전기기기의 안전성 — 제2-40부: 히트펌프, 에어컨디셔너 및 제습기의 개별 요구사항 유사도 : 64.8% 국가표준 : KSCIEC60364-7-753-저 전압 전기설비 — 제7–753부: 특수설비 또는 특수장소에 관한 요구사항 — 바닥과 천장의 난방시스템 유사도 : 64.4% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 64.2% 국가표준 : KSCIEC60691-온도 퓨즈 ─ 요구사항 및 적용지침 유사도 : 63.0% 국가표준 : KSC9306-에어컨디셔너 유사도 : 62.4% 국가표준 : KSCIEC60730-2-15-가정용 및 이와 유사한 자동 제어 장치 — 제2-15부: 보일러용 플로트식, 전극식 수위 제어 장치의 개별 요구 사항 유사도 : 61.7% 국가표준 : KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 60.7%
E.3.2.2	011	유사도 : 47.7% 국가표준 : KSCIEC60335-2-90-가정용 및 이와 유사한 전기 기기의 안전성-제2-90부 : 상업용 전자레인지의 개별 요구사항 유사도 : 47.0% 국가표준 : KSCIEC60335-2-50-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-50부: 상업용 전기 이중 냄비의 개별 요구사항 유사도 : 46.8% 국가표준 : KSCIEC60335-2-105-가정용 및 이와 유사한 전기기의 안전성 ― 제2-105부：다기능 샤워 캐비닛에 관한 개별 요구사항 유사도 : 46.8% 국가표준 : KSCIEC61340-5-1-정전기학 — 제5-1부: 정전기 현상으로부터 전자 장치 보호 — 일반 요구사항 유사도 : 46.5% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 46.4% 국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 46.2% 국가표준 : KSBISO/TR10687-기계적 진동 — 전신 진동에 따른 앉은 자세의 설명 및 정의 유사도 : 46.0% 2) 정격 운전으로 단속 운전하는 경우 [
E.3.2.2	012	국가표준 : KSCIEC61340-5-1-정전기학 — 제5-1부: 정전기 현상으로부터 전자 장치 보호 — 일반 요구사항 유사도 : 46.5% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 46.4% 국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 46.2% 국가표준 : KSBISO/TR10687-기계적 진동 — 전신 진동에 따른 앉은 자세의 설명 및 정의 유사도 : 46.0% 2) 정격 운전으로 단속 운전하는 경우 [ ( t j ) ＜ BL h ( t j ) ＜
E.3.2.2	013	국가표준 : KSBISO/TR10687-기계적 진동 — 전신 진동에 따른 앉은 자세의 설명 및 정의 유사도 : 46.0% 2) 정격 운전으로 단속 운전하는 경우 [ ( t j ) ＜ BL h ( t j ) ＜ ( t j )] 에어컨을 착상 영역인 온도 t j 에서 정격 운전으로 난방 운전하였을 때의 난방 능력은 난방 제상 정격 운전 능력과 난방 저온 정격 운전 능력을 보간하여 산출하며, 건물 부하와의 관계는 그림 E.5에 따른다.
E.3.2.2	014	유사도 : 66.7% 국가표준 : KSC9306-에어컨디셔너 유사도 : 66.0% 국가표준 : KSCIEC60335-2-61-가정용 및 이와 유사한 전기기기의 안전성 ─ 제2-61부: 축열식 실내용 난방기의 개별 요구사항 유사도 : 65.6% 국가표준 : KSC9805-가정용 축열식 전기보일러 및 저탕식 전기 온수기 유사도 : 64.0% 국가표준 : KSCIEC60364-7-753-저 전압 전기설비 — 제7–753부: 특수설비 또는 특수장소에 관한 요구사항 — 바닥과 천장의 난방시스템 유사도 : 63.6% 국가표준 : KSCIEC60730-2-15-가정용 및 이와 유사한 자동 제어 장치 — 제2-15부: 보일러용 플로트식, 전극식 수위 제어 장치의 개별 요구 사항 유사도 : 63.5% 국가표준 : KSCIEC60335-2-96-가정용 및 이와 유사한 전기기기의 안전성 — 제2-96부: 방 난방용 면상발열체의 개별 요구사항 유사도 : 62.5% 국가표준 : KSCIEC60675-가정용 전기 직접 가열식 실내용 난방기 — 성능 측정 방법 유사도 : 62.3% 국가표준 : KSC9317-전기 제습기 유사도 : 61.9%
E.3.2.2	015	유사도 : 46.7% 국가표준 : KSCIEC61340-5-1-정전기학 — 제5-1부: 정전기 현상으로부터 전자 장치 보호 — 일반 요구사항 유사도 : 46.3% 국가표준 : KSCIEC60335-2-69-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-69부: 파워 브러시가 부착된 공업용 및 상업용 건·습식 전기 진공 청소기의 개별 요구사항 유사도 : 46.2% 국가표준 : KSCIEC60335-2-90-가정용 및 이와 유사한 전기 기기의 안전성-제2-90부 : 상업용 전자레인지의 개별 요구사항 유사도 : 46.1% 국가표준 : KSCIEC60335-2-24-가정용 및 이와 유사한 전기기기의 안전성-제2-24부 : 전기 냉장고, 아이스크림 기기 및 제빙기의 개별 요구사항 유사도 : 45.7% 국가표준 : KSCIEC60335-2-105-가정용 및 이와 유사한 전기기의 안전성 ― 제2-105부：다기능 샤워 캐비닛에 관한 개별 요구사항 유사도 : 45.5% 국가표준 : KSCIEC60335-2-50-가정용 및 이와 유사한 전기기기의 안전성 ― 제2-50부: 상업용 전기 이중 냄비의 개별 요구사항 유사도 : 45.5% 국가표준 : KSIISO1999-음향 — 소음성 난청의 추정 유사도 : 45.3% 3) 정격 운전으로 연속 운전하는 경우 [
